year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,8,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",702.00,145.00,64.61,2.11,44.99,0.00,33.29,7.00,1.00,10064.00,5475.00,180.00,1983.00,0.00,2426.00
2024,8,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",384.00,116.00,23.08,3.67,43.68,0.00,45.57,12.00,0.00,7459.00,1874.00,214.00,1811.00,0.00,3560.00
2024,8,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",67.00,5.00,1.02,0.44,1.70,0.00,1.84,0.00,0.00,358.00,56.00,49.00,93.00,0.00,160.00
2024,8,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",1020.00,303.00,80.87,15.76,137.56,1.09,67.73,23.00,3.00,20530.00,6785.00,950.00,7753.00,30.00,5012.00
2024,8,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1262.00,201.00,85.52,14.79,55.11,0.00,45.58,5.00,3.00,18692.00,9090.00,2306.00,3071.00,0.00,4225.00
2024,8,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5929.00,1028.00,302.90,59.55,282.96,0.00,382.59,89.00,21.00,78084.00,22899.00,5603.00,12218.00,0.00,37364.00
2024,8,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",48.00,8.00,4.34,0.00,0.43,0.00,3.23,0.00,0.00,459.00,190.00,0.00,17.00,0.00,252.00
2024,8,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2560.00,376.00,127.56,16.94,95.36,0.86,135.29,9.00,6.00,37533.00,16044.00,1695.00,5274.00,30.00,14490.00
2024,7,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",706.00,292.00,90.58,13.79,49.54,0.00,138.10,69.00,1.00,30009.00,8812.00,2241.00,3217.00,0.00,15739.00
2024,7,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",93.00,29.00,8.44,0.82,9.43,0.00,10.31,5.00,0.00,1405.00,655.00,32.00,299.00,0.00,419.00
2024,7,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,22.00,6.38,0.00,14.41,0.00,1.21,2.00,0.00,1167.00,563.00,0.00,479.00,0.00,125.00
2024,7,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",2051.00,510.00,98.38,32.81,210.31,0.00,168.49,164.00,7.00,46214.00,10582.00,3344.00,14085.00,0.00,18203.00
2024,7,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",703.00,237.00,101.09,6.18,91.17,0.00,38.56,64.00,2.00,20812.00,11368.00,1258.00,4588.00,0.00,3598.00
2024,7,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",361.00,144.00,24.02,1.69,77.99,0.00,40.30,31.00,0.00,10216.00,2338.00,67.00,4896.00,0.00,2915.00
2024,7,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",95.00,34.00,4.61,2.31,8.30,1.01,17.76,11.00,0.00,1893.00,172.00,307.00,424.00,72.00,918.00
2024,7,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",998.00,383.00,88.65,6.67,198.60,1.77,87.31,115.00,1.00,29426.00,7380.00,683.00,12803.00,106.00,8454.00
2024,7,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1145.00,349.00,171.41,24.53,74.68,2.01,76.37,107.00,7.00,29333.00,13897.00,2679.00,5966.00,125.00,6666.00
2024,7,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5835.00,1752.00,505.33,60.24,643.43,0.00,543.01,388.00,36.00,154860.00,48422.00,5307.00,40230.00,0.00,60901.00
2024,7,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",391.00,135.00,40.28,2.63,31.37,0.00,60.73,16.00,3.00,9495.00,2589.00,291.00,1919.00,0.00,4696.00
2024,7,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2710.00,862.00,236.39,42.79,272.40,0.00,310.42,227.00,16.00,92098.00,27669.00,8202.00,17866.00,0.00,38361.00
2024,7,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,6,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2920.00,645.00,199.72,32.28,160.61,0.00,252.39,65.00,34.00,67412.00,18870.00,8741.00,9104.00,0.00,30697.00
2024,6,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",3.00,2.00,1.50,0.00,0.50,0.00,0.00,0.00,0.00,230.00,207.00,0.00,23.00,0.00,0.00
2024,6,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",74.00,13.00,3.32,0.28,5.30,0.00,4.10,3.00,0.00,766.00,238.00,12.00,243.00,0.00,273.00
2024,6,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",939.00,281.00,67.22,7.61,145.01,2.60,58.56,16.00,7.00,20534.00,5762.00,556.00,8771.00,71.00,5374.00
2024,6,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",968.00,224.00,115.89,10.58,42.73,0.35,54.44,14.00,11.00,23775.00,10408.00,3626.00,2905.00,11.00,6825.00
2024,6,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5802.00,1187.00,336.28,55.14,356.30,0.00,439.28,81.00,47.00,93469.00,25819.00,6439.00,17691.00,0.00,43520.00
2024,6,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",381.00,111.00,33.84,5.79,25.78,0.35,45.24,0.00,1.00,6248.00,1610.00,517.00,1230.00,7.00,2884.00
2024,6,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",681.00,268.00,97.53,9.32,40.70,0.60,119.85,18.00,6.00,24534.00,8572.00,1117.00,2745.00,35.00,12065.00
2024,6,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",90.00,34.00,8.99,0.00,12.41,0.00,12.61,0.00,0.00,1292.00,428.00,0.00,386.00,0.00,478.00
2024,6,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",60.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,46.00,0.00,0.00,0.00,0.00,46.00
2024,6,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",2066.00,358.00,85.85,20.82,107.31,0.00,144.03,24.00,19.00,36427.00,8180.00,4079.00,5114.00,0.00,19054.00
2024,6,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",688.00,172.00,83.80,1.34,51.63,0.00,35.24,3.00,8.00,11280.00,6318.00,81.00,2162.00,0.00,2719.00
2024,6,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",344.00,143.00,27.92,2.33,60.43,0.00,52.31,9.00,3.00,9157.00,2434.00,225.00,2903.00,0.00,3595.00
2024,5,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",99.00,28.00,6.32,1.72,13.40,0.00,6.56,9.00,2.00,1699.00,336.00,152.00,766.00,0.00,445.00
2024,5,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",850.00,311.00,66.07,3.42,179.80,0.15,61.56,15.00,13.00,23217.00,4983.00,313.00,12742.00,7.00,5172.00
2024,5,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1254.00,334.00,91.23,38.11,128.49,0.12,76.06,101.00,13.00,38649.00,11287.00,3897.00,10860.00,3.00,12602.00
2024,5,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5656.00,1598.00,319.18,99.76,653.38,0.00,525.67,149.00,91.00,157016.00,26218.00,15623.00,47668.00,0.00,67507.00
2024,5,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",424.00,149.00,45.48,6.12,52.53,0.00,44.87,1.00,5.00,10915.00,3290.00,914.00,3556.00,0.00,3155.00
2024,5,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2848.00,776.00,196.26,81.71,230.71,0.00,267.32,254.00,28.00,104616.00,21977.00,18242.00,22456.00,0.00,41941.00
2024,5,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,175.00,0.00,0.00,175.00,0.00,0.00
2024,5,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",654.00,310.00,81.95,17.69,80.30,0.04,130.02,37.00,8.00,28876.00,8956.00,1694.00,5208.00,6.00,13012.00
2024,5,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",91.00,25.00,3.03,1.78,11.25,0.00,8.94,1.00,0.00,1126.00,89.00,253.00,384.00,0.00,400.00
2024,5,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,15.00,6.62,0.98,6.53,0.00,0.87,0.00,2.00,1260.00,402.00,228.00,546.00,0.00,84.00
2024,5,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1532.00,315.00,67.73,50.89,95.55,0.00,100.83,148.00,32.00,40332.00,8315.00,10336.00,7720.00,0.00,13961.00
2024,5,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",706.00,240.00,84.25,5.52,105.96,0.00,44.28,0.00,13.00,18214.00,7387.00,649.00,5984.00,0.00,4194.00
2024,5,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",324.00,124.00,23.70,2.14,57.15,0.00,41.02,13.00,2.00,9868.00,1945.00,432.00,3383.00,0.00,4108.00
2024,4,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1048.00,147.00,83.66,6.11,24.14,0.00,33.09,5.00,4.00,12707.00,7534.00,1208.00,1222.00,0.00,2743.00
2024,4,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",410.00,83.00,29.21,1.01,24.75,0.00,28.02,1.00,0.00,4166.00,1337.00,85.00,970.00,0.00,1774.00
2024,4,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",582.00,165.00,49.69,6.55,40.15,0.84,67.76,4.00,1.00,11690.00,3621.00,628.00,2394.00,46.00,5001.00
2024,4,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",220.00,67.00,17.95,0.23,24.22,0.00,24.59,0.00,1.00,5341.00,1592.00,10.00,979.00,0.00,2760.00
2024,4,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5364.00,876.00,244.04,18.31,312.39,0.00,301.25,24.00,9.00,58956.00,18699.00,1567.00,12156.00,0.00,26534.00
2024,4,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2735.00,418.00,130.41,14.47,110.35,0.00,162.77,13.00,8.00,39042.00,13606.00,2810.00,4574.00,0.00,18052.00
2024,4,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",37.00,9.00,5.66,0.00,3.34,0.00,0.00,0.00,0.00,405.00,332.00,0.00,73.00,0.00,0.00
2024,4,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",73.00,21.00,8.46,0.00,5.55,1.00,5.99,0.00,0.00,804.00,309.00,0.00,257.00,22.00,216.00
2024,4,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",60.00,11.00,6.88,1.00,2.17,0.00,0.95,1.00,1.00,666.00,391.00,108.00,107.00,0.00,60.00
2024,4,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",136.00,14.00,3.25,1.85,5.86,0.00,3.04,6.00,2.00,978.00,137.00,234.00,458.00,0.00,149.00
2024,4,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",683.00,126.00,34.84,1.84,64.26,0.92,24.15,3.00,2.00,6968.00,2206.00,79.00,3144.00,54.00,1485.00
2024,4,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1407.00,147.00,35.43,7.04,47.06,0.00,57.47,6.00,7.00,16319.00,6074.00,815.00,2048.00,0.00,7382.00
2024,4,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",686.00,154.00,68.02,2.78,51.04,0.00,32.16,0.00,3.00,9808.00,5721.00,158.00,1914.00,0.00,2015.00
2024,3,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",207.00,53.00,10.80,4.11,22.76,0.80,14.54,2.00,0.00,3633.00,367.00,448.00,1654.00,16.00,1148.00
2024,3,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",720.00,226.00,52.29,3.87,129.39,2.25,38.20,8.00,1.00,14224.00,3563.00,335.00,7345.00,130.00,2851.00
2024,3,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",512.00,153.00,50.42,6.74,29.56,0.04,66.24,9.00,2.00,12056.00,3747.00,537.00,1600.00,8.00,6164.00
2024,3,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",168.00,46.00,10.21,0.44,14.67,0.00,20.68,2.00,0.00,3454.00,835.00,27.00,774.00,0.00,1818.00
2024,3,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",903.00,144.00,46.96,27.43,32.73,1.00,35.88,18.00,7.00,16470.00,6824.00,4759.00,1509.00,26.00,3352.00
2024,3,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,17.00,3.79,0.00,5.11,1.26,6.84,0.00,0.00,726.00,351.00,0.00,144.00,27.00,204.00
2024,3,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,22.00,13.76,0.00,3.90,0.00,4.34,0.00,1.00,1465.00,1113.00,0.00,165.00,0.00,187.00
2024,3,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",411.00,111.00,30.52,2.70,34.75,0.59,42.44,3.00,3.00,6317.00,1823.00,392.00,1177.00,23.00,2902.00
2024,3,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1339.00,182.00,40.38,15.42,61.52,0.00,64.68,7.00,4.00,17325.00,3285.00,1771.00,3249.00,0.00,9020.00
2024,3,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",691.00,130.00,51.10,1.34,53.47,0.00,24.10,1.00,4.00,6368.00,2820.00,91.00,1800.00,0.00,1657.00
2024,3,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5823.00,945.00,275.91,15.03,356.77,0.65,296.65,27.00,32.00,71270.00,21191.00,1619.00,18980.00,82.00,29398.00
2024,3,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2638.00,488.00,155.77,11.13,127.43,0.00,193.67,32.00,19.00,48307.00,16540.00,1888.00,5907.00,0.00,23972.00
2024,3,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",13.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,416.00,392.00,0.00,24.00,0.00,0.00
2024,2,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1258.00,102.00,25.57,1.13,32.94,0.00,42.36,4.00,0.00,10965.00,3013.00,34.00,1265.00,0.00,6653.00
2024,2,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",581.00,66.00,26.79,3.98,24.29,0.00,10.94,0.00,0.00,4116.00,2282.00,334.00,735.00,0.00,765.00
2024,2,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",185.00,20.00,4.21,1.41,9.28,0.74,4.36,0.00,0.00,598.00,133.00,51.00,255.00,20.00,139.00
2024,2,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",569.00,103.00,29.45,0.65,49.25,0.63,23.01,1.00,0.00,7094.00,1885.00,39.00,3146.00,31.00,1993.00
2024,2,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5109.00,531.00,158.92,12.53,179.83,1.59,178.12,16.00,1.00,36005.00,11312.00,1049.00,6486.00,121.00,17037.00
2024,2,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",378.00,52.00,13.90,0.09,10.97,0.00,27.04,1.00,0.00,2509.00,621.00,3.00,344.00,0.00,1541.00
2024,2,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2573.00,332.00,122.15,6.45,62.81,0.00,140.59,2.00,2.00,37482.00,16507.00,478.00,2353.00,0.00,18144.00
2024,2,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00
2024,2,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",430.00,75.00,29.63,0.24,12.91,1.00,31.22,0.00,0.00,5333.00,2509.00,30.00,633.00,25.00,2136.00
2024,2,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",58.00,7.00,4.02,0.00,2.14,0.00,0.83,1.00,0.00,206.00,144.00,0.00,42.00,0.00,20.00
2024,2,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",58.00,17.00,7.16,0.80,3.76,0.00,5.28,1.00,0.00,929.00,330.00,94.00,146.00,0.00,359.00
2024,2,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",120.00,17.00,8.93,0.00,1.50,0.00,6.57,0.00,0.00,960.00,448.00,0.00,31.00,0.00,481.00
2024,2,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",980.00,141.00,69.24,4.70,16.73,0.17,50.16,12.00,3.00,18381.00,10524.00,1919.00,1281.00,5.00,4652.00
2024,1,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",437.00,158.00,52.55,11.21,40.92,0.11,53.21,8.00,1.00,10147.00,2996.00,1097.00,2462.00,42.00,3550.00
2024,1,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",68.00,13.00,5.25,0.27,3.67,0.00,3.82,13.00,0.00,629.00,211.00,17.00,169.00,0.00,232.00
2024,1,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",596.00,205.00,55.53,5.48,97.62,3.82,42.54,14.00,3.00,13747.00,3122.00,935.00,5740.00,145.00,3805.00
2024,1,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2262.00,508.00,155.36,16.01,156.11,0.00,180.53,147.00,8.00,57562.00,18136.00,4573.00,8780.00,0.00,26073.00
2024,1,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,29.00,13.89,0.75,13.61,0.00,0.76,3.00,1.00,1453.00,632.00,46.00,730.00,0.00,45.00
2024,1,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1683.00,304.00,70.75,20.92,95.67,0.00,116.65,122.00,4.00,31992.00,7511.00,5649.00,4748.00,0.00,14084.00
2024,1,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",125.00,37.00,10.47,1.97,11.38,0.00,13.18,1.00,0.00,3549.00,824.00,430.00,744.00,0.00,1551.00
2024,1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1014.00,209.00,61.44,17.58,56.92,0.53,72.52,72.00,5.00,27499.00,10242.00,3673.00,4128.00,17.00,9439.00
2024,1,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",429.00,110.00,35.98,1.17,30.62,1.53,40.70,18.00,2.00,5957.00,1544.00,51.00,1886.00,46.00,2430.00
2024,1,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",626.00,140.00,55.40,9.44,43.50,0.00,31.67,7.00,4.00,11979.00,5070.00,1170.00,2127.00,0.00,3612.00
2024,1,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",184.00,54.00,10.20,6.63,20.80,0.69,15.68,8.00,2.00,3163.00,526.00,504.00,890.00,34.00,1209.00
2024,1,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5395.00,1019.00,300.31,38.96,382.48,0.00,297.25,429.00,18.00,92601.00,24766.00,11374.00,25367.00,0.00,31094.00
2023,12,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",918.00,118.00,48.69,9.94,20.36,0.95,38.06,3.00,1.00,11346.00,6075.00,1129.00,887.00,18.00,3237.00
2023,12,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",519.00,72.00,25.49,0.50,15.32,0.00,30.69,3.00,0.00,3019.00,888.00,37.00,578.00,0.00,1516.00
2023,12,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",422.00,107.00,40.51,0.07,27.86,1.00,37.56,0.00,0.00,8133.00,3396.00,3.00,859.00,53.00,3822.00
2023,12,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",616.00,61.00,33.69,1.00,11.43,0.00,14.88,0.00,0.00,3794.00,2182.00,188.00,478.00,0.00,946.00
2023,12,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,7.00,2.03,0.00,1.14,0.00,3.83,0.00,0.00,229.00,69.00,0.00,62.00,0.00,98.00
2023,12,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,20.00,7.66,0.00,8.38,0.00,3.96,0.00,0.00,1792.00,1038.00,0.00,367.00,0.00,387.00
2023,12,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",137.00,31.00,10.06,0.00,7.83,0.00,13.11,0.00,0.00,2960.00,1011.00,0.00,289.00,0.00,1660.00
2023,12,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5524.00,610.00,214.40,1.25,234.67,0.00,159.68,4.00,4.00,34433.00,14265.00,63.00,6984.00,0.00,13121.00
2023,12,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2328.00,366.00,115.24,1.56,69.80,0.00,179.40,4.00,3.00,40466.00,12664.00,153.00,2458.00,0.00,25191.00
2023,12,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1695.00,149.00,51.27,6.09,33.68,0.00,57.96,2.00,8.00,13084.00,6037.00,276.00,932.00,0.00,5839.00
2023,12,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",164.00,15.00,4.37,0.35,7.28,0.00,2.99,0.00,0.00,596.00,163.00,39.00,272.00,0.00,122.00
2023,12,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",651.00,168.00,56.25,1.53,58.69,3.48,48.05,0.00,2.00,10159.00,2749.00,72.00,3345.00,208.00,3785.00
2023,11,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",425.00,82.00,23.37,0.83,26.96,2.00,28.84,0.00,1.00,4783.00,1901.00,81.00,800.00,72.00,1929.00
2023,11,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",70.00,9.00,4.68,0.00,1.48,0.00,2.84,0.00,0.00,411.00,274.00,0.00,39.00,0.00,98.00
2023,11,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",68.00,21.00,11.28,0.00,7.25,0.00,2.48,0.00,0.00,1168.00,620.00,0.00,267.00,0.00,281.00
2023,11,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1680.00,138.00,37.33,0.89,59.58,0.00,40.20,0.00,0.00,7889.00,2285.00,36.00,1644.00,0.00,3924.00
2023,11,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",639.00,55.00,25.42,0.00,17.86,0.00,11.73,0.00,0.00,2262.00,1381.00,0.00,500.00,0.00,381.00
2023,11,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",140.00,29.00,8.14,0.00,8.61,0.00,12.25,0.00,0.00,1525.00,338.00,0.00,341.00,0.00,846.00
2023,11,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",154.00,21.00,2.77,0.27,13.80,0.00,4.17,0.00,0.00,861.00,146.00,4.00,420.00,0.00,291.00
2023,11,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",660.00,176.00,63.35,2.32,51.49,5.01,53.82,4.00,1.00,14124.00,5648.00,210.00,3211.00,192.00,4863.00
2023,11,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1001.00,130.00,48.05,1.10,38.85,0.00,42.00,0.00,1.00,10025.00,5666.00,20.00,1177.00,0.00,3162.00
2023,11,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5367.00,580.00,217.21,1.64,228.92,0.00,132.23,5.00,2.00,32955.00,13596.00,62.00,6700.00,0.00,12597.00
2023,11,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",495.00,71.00,26.18,0.00,15.84,0.00,28.98,4.00,1.00,3281.00,1639.00,0.00,465.00,0.00,1177.00
2023,11,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2301.00,350.00,123.69,0.06,68.85,0.00,157.40,3.00,2.00,40103.00,17208.00,13.00,2262.00,0.00,20620.00
2023,11,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",14.00,6.00,3.08,0.00,1.92,1.00,0.00,0.00,0.00,578.00,441.00,0.00,117.00,20.00,0.00
2023,10,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",580.00,126.00,46.93,1.31,35.96,1.45,40.36,10.00,0.00,8058.00,3448.00,49.00,1298.00,59.00,3204.00
2023,10,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",89.00,16.00,4.38,0.00,7.05,0.00,4.56,0.00,1.00,547.00,155.00,0.00,247.00,0.00,145.00
